player_id,player_name,season,position,primary_league_id,primary_league_name,latest_team_id,latest_team_name,minutes,appearances,provider_rating_avg,pass_accuracy_pct,goals,assists,shots_total,shots_on_target,passes_total,key_passes,tackles,blocks,interceptions,duels_total,duels_won,dribbles_attempted,dribbles_successful,dribbled_past,fouls_drawn,fouls_committed,offsides,yellow_cards,red_cards,goals_per90,assists_per90,shots_total_per90,shots_on_target_per90,passes_total_per90,key_passes_per90,tackles_per90,blocks_per90,interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempted_per90,dribbles_successful_per90,dribbled_past_per90,fouls_drawn_per90,fouls_committed_per90,offsides_per90,yellow_cards_per90,red_cards_per90,shot_accuracy_pct,duel_win_pct,dribble_success_pct,cluster,archetype_cluster
1707,Gerard Moreno,2025,F,140,La Liga,533,Villarreal,1350.0,22,7.269111111111109,79.18871252204586,10.0,0.0,27.0,16.0,567.0,23.0,15.0,1.0,4.0,147.0,66.0,30.0,16.0,18.0,16.0,14.0,6.0,0,0,0.6666666666666667,0.0,1.8,1.0666666666666669,37.8,1.5333333333333334,1.0,0.0666666666666666,0.2666666666666666,9.8,4.4,2.0,1.0666666666666669,1.2000000000000002,1.0666666666666669,0.9333333333333332,0.4,0.0,0.0,59.25925925925925,44.89795918367347,53.333333333333336,0,1
1922,Florian Thauvin,2025,F,61,Ligue 1,116,Lens,2460.0,33,7.24260162601626,78.99382171226831,11.0,6.0,56.0,27.0,1133.0,80.0,25.0,2.0,10.0,297.0,120.0,116.0,50.0,20.0,34.0,19.0,8.0,6,0,0.4024390243902439,0.2195121951219512,2.048780487804878,0.9878048780487804,41.45121951219512,2.926829268292684,0.9146341463414632,0.073170731707317,0.3658536585365854,10.865853658536585,4.390243902439025,4.243902439024391,1.829268292682927,0.7317073170731708,1.2439024390243902,0.6951219512195123,0.2926829268292683,0.2195121951219512,0.0,48.21428571428572,40.4040404040404,43.103448275862064,0,1
1946,Leandro Trossard,2025,F,39,Premier League,42,Arsenal,2006.0,31,7.056380857427716,77.01453104359312,6.0,6.0,35.0,15.0,757.0,36.0,27.0,3.0,9.0,209.0,96.0,56.0,25.0,18.0,39.0,13.0,5.0,2,0,0.2691924227318046,0.2691924227318046,1.5702891326021933,0.6729810568295115,33.96311066799601,1.6151545363908275,1.2113659022931205,0.1345962113659023,0.4037886340977069,9.376869391824526,4.307078763708874,2.5124626121635094,1.1216350947158524,0.8075772681954139,1.74975074775673,0.5832502492522433,0.2243270189431705,0.0897308075772681,0.0,42.85714285714285,45.93301435406698,44.642857142857146,0,1
2215,Armand Laurienté,2025,F,135,Serie A,488,Sassuolo,2614.0,38,7.033282325937261,84.64373464373465,7.0,9.0,53.0,26.0,814.0,54.0,28.0,1.0,7.0,285.0,111.0,80.0,29.0,11.0,47.0,42.0,18.0,4,0,0.2410099464422341,0.3098699311400152,1.8247895944912007,0.8951798010711552,28.02601377199694,1.859219586840092,0.9640397857689365,0.0344299923488905,0.2410099464422341,9.812547819433815,3.821729150726856,2.7543993879112474,0.9984697781178272,0.3787299158377964,1.618209640397858,1.4460596786534046,0.6197398622800305,0.1377199693955623,0.0,49.0566037735849,38.94736842105263,36.25,0,1
2299,Pedro,2025,F,135,Serie A,487,Lazio,993.0,29,6.872205438066466,87.47390396659708,5.0,2.0,18.0,11.0,482.0,20.0,11.0,0.0,4.0,97.0,50.0,25.0,13.0,11.0,26.0,10.0,0.0,4,0,0.4531722054380664,0.1812688821752265,1.6314199395770397,0.9969788519637462,43.685800604229605,1.8126888217522656,0.9969788519637462,0.0,0.3625377643504531,8.791540785498489,4.531722054380665,2.2658610271903323,1.178247734138973,0.9969788519637462,2.356495468277946,0.9063444108761328,0.0,0.3625377643504531,0.0,61.11111111111112,51.546391752577314,52.0,0,1
2710,Sofiane Boufal,2025,F,61,Ligue 1,111,Le Havre,1028.0,17,6.846498054474708,75.79250720461094,1.0,4.0,13.0,4.0,347.0,28.0,25.0,0.0,3.0,180.0,86.0,59.0,25.0,15.0,32.0,24.0,6.0,2,0,0.0875486381322957,0.3501945525291828,1.1381322957198443,0.3501945525291828,30.37937743190661,2.4513618677042803,2.188715953307393,0.0,0.2626459143968871,15.758754863813229,7.529182879377432,5.165369649805447,2.188715953307393,1.3132295719844358,2.801556420233463,2.1011673151750974,0.5252918287937743,0.1750972762645914,0.0,30.76923076923077,47.77777777777778,42.3728813559322,0,0
2799,Albert Guðmundsson,2025,F,135,Serie A,502,Fiorentina,2262.0,33,6.761980548187445,86.7699642431466,5.0,4.0,28.0,15.0,839.0,32.0,8.0,3.0,3.0,173.0,61.0,39.0,20.0,23.0,30.0,34.0,6.0,4,1,0.1989389920424403,0.1591511936339522,1.1140583554376655,0.596816976127321,33.38196286472149,1.273209549071618,0.3183023872679045,0.1193633952254641,0.1193633952254641,6.883289124668435,2.427055702917772,1.5517241379310345,0.7957559681697614,0.9151193633952256,1.193633952254642,1.3527851458885942,0.2387267904509283,0.1591511936339522,0.039787798408488,53.57142857142857,35.26011560693642,51.28205128205128,0,1
6009,Julián Alvarez,2025,F,140,La Liga,530,Atletico Madrid,1902.0,29,7.052944269190325,83.45428156748912,8.0,4.0,44.0,26.0,689.0,47.0,21.0,0.0,3.0,174.0,69.0,52.0,25.0,15.0,18.0,14.0,2.0,2,0,0.3785488958990536,0.1892744479495268,2.082018927444795,1.2302839116719242,32.602523659305994,2.22397476340694,0.9936908517350158,0.0,0.1419558359621451,8.233438485804417,3.2649842271293377,2.4605678233438484,1.1829652996845426,0.7097791798107255,0.8517350157728707,0.6624605678233438,0.0946372239747634,0.0946372239747634,0.0,59.09090909090909,39.6551724137931,48.07692307692308,0,1
7073,Marco Grüll,2025,F,78,Bundesliga,162,Werder Bremen,2020.0,33,6.777673267326732,77.1103896103896,3.0,1.0,29.0,13.0,616.0,33.0,38.0,7.0,15.0,230.0,101.0,43.0,21.0,20.0,27.0,33.0,2.0,5,0,0.1336633663366336,0.0445544554455445,1.292079207920792,0.5792079207920792,27.445544554455445,1.4702970297029705,1.693069306930693,0.3118811881188119,0.6683168316831682,10.247524752475249,4.5,1.915841584158416,0.9356435643564356,0.8910891089108911,1.202970297029703,1.4702970297029705,0.0891089108910891,0.2227722772277227,0.0,44.82758620689656,43.91304347826088,48.837209302325576,0,1
7334,Karim Adeyemi,2025,F,78,Bundesliga,165,Borussia Dortmund,1215.0,28,6.966363636363638,71.67235494880546,7.0,4.0,26.0,14.0,293.0,16.0,5.0,0.0,8.0,168.0,64.0,74.0,27.0,9.0,25.0,21.0,5.0,5,0,0.5185185185185186,0.2962962962962963,1.925925925925926,1.0370370370370372,21.703703703703702,1.1851851851851851,0.3703703703703704,0.0,0.5925925925925926,12.444444444444445,4.7407407407407405,5.481481481481482,2.0,0.6666666666666667,1.851851851851852,1.5555555555555554,0.3703703703703704,0.3703703703703704,0.0,53.84615384615385,38.095238095238095,36.48648648648648,0,0
