player_id,player_name,season,position,primary_league_id,primary_league_name,latest_team_id,latest_team_name,minutes,appearances,provider_rating_avg,pass_accuracy_pct,goals,assists,shots_total,shots_on_target,passes_total,key_passes,tackles,blocks,interceptions,duels_total,duels_won,dribbles_attempted,dribbles_successful,dribbled_past,fouls_drawn,fouls_committed,offsides,yellow_cards,red_cards,goals_per90,assists_per90,shots_total_per90,shots_on_target_per90,passes_total_per90,key_passes_per90,tackles_per90,blocks_per90,interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempted_per90,dribbles_successful_per90,dribbled_past_per90,fouls_drawn_per90,fouls_committed_per90,offsides_per90,yellow_cards_per90,red_cards_per90,shot_accuracy_pct,duel_win_pct,dribble_success_pct,cluster
26171,Phillip Tietz,2025,F,78,Bundesliga,164,FSV Mainz 05,1807.0,29,6.483831672203765,58.620689655172406,6.0,2.0,45.0,24.0,495.0,21.0,8.0,1.0,7.0,337.0,139.0,31.0,12.0,5.0,25.0,38.0,21.0,4,0,0.2988378527946873,0.0996126175982291,2.241283895960155,1.195351411178749,24.654122855561702,1.0459324847814055,0.3984504703929164,0.0498063087991145,0.3486441615938019,16.784726065301605,6.923076923076923,1.5439955727725514,0.5976757055893747,0.2490315439955727,1.2451577199778638,1.892639734366353,1.0459324847814055,0.1992252351964582,0.0,53.333333333333336,41.246290801186944,38.70967741935484,1
26255,Lucas Höler,2025,F,78,Bundesliga,160,SC Freiburg,2065.0,33,6.745762711864407,69.67509025270758,3.0,1.0,27.0,15.0,560.0,24.0,24.0,2.0,11.0,287.0,131.0,25.0,10.0,12.0,30.0,30.0,12.0,4,0,0.1307506053268765,0.0435835351089588,1.176755447941889,0.6537530266343826,24.406779661016948,1.046004842615012,1.046004842615012,0.0871670702179176,0.4794188861985472,12.508474576271189,5.709443099273607,1.089588377723971,0.4358353510895884,0.523002421307506,1.3075060532687652,1.3075060532687652,0.523002421307506,0.1743341404358353,0.0,55.55555555555556,45.64459930313589,40.0,1
26475,Deniz Undav,2025,F,78,Bundesliga,172,VfB Stuttgart,2247.0,29,7.238362260792169,72.75641025641025,19.0,7.0,90.0,46.0,624.0,42.0,18.0,2.0,4.0,228.0,85.0,18.0,9.0,14.0,23.0,32.0,25.0,5,0,0.7610146862483311,0.2803738317757009,3.6048064085447264,1.842456608811749,24.99332443257677,1.6822429906542056,0.7209612817089454,0.0801068090787717,0.1602136181575434,9.132176234979973,3.404539385847797,0.7209612817089454,0.3604806408544727,0.5607476635514018,0.9212283044058746,1.2817089452603472,1.0013351134846462,0.2002670226969292,0.0,51.11111111111111,37.280701754385966,50.0,1
26845,Anastasios Douvikas,2025,F,135,Serie A,895,Como,2278.0,38,6.972036874451272,77.67295597484278,14.0,1.0,49.0,30.0,318.0,23.0,13.0,4.0,4.0,239.0,100.0,33.0,13.0,7.0,42.0,36.0,7.0,0,0,0.553116769095698,0.0395083406496927,1.9359086918349429,1.1852502194907817,12.563652326602284,0.9086918349429324,0.5136084284460052,0.1580333625987708,0.1580333625987708,9.44249341527656,3.9508340649692713,1.3037752414398596,0.5136084284460052,0.276558384547849,1.659350307287094,1.4223002633889377,0.276558384547849,0.0,0.0,61.224489795918366,41.84100418410041,39.39393939393939,1
28382,Haris Tabaković,2025,F,78,Bundesliga,163,Borussia Mönchengladbach,2394.0,32,6.697744360902256,67.62886597938144,13.0,2.0,51.0,27.0,485.0,16.0,10.0,5.0,0.0,333.0,138.0,16.0,6.0,9.0,20.0,48.0,28.0,5,0,0.4887218045112781,0.075187969924812,1.9172932330827064,1.0150375939849623,18.233082706766915,0.6015037593984962,0.3759398496240601,0.18796992481203,0.0,12.518796992481205,5.1879699248120295,0.6015037593984962,0.225563909774436,0.3383458646616541,0.7518796992481203,1.8045112781954888,1.0526315789473684,0.18796992481203,0.0,52.94117647058824,41.44144144144144,37.5,1
30414,Giovanni Simeone,2025,F,135,Serie A,503,Torino,2245.0,32,6.777951002227172,72.66187050359713,11.0,0.0,59.0,28.0,417.0,23.0,16.0,2.0,5.0,294.0,112.0,52.0,22.0,10.0,41.0,31.0,18.0,1,0,0.4409799554565701,0.0,2.3652561247216037,1.1224944320712695,16.71714922048998,0.9220489977728284,0.6414253897550112,0.0801781737193764,0.2004454342984409,11.786191536748328,4.489977728285078,2.084632516703786,0.8819599109131403,0.4008908685968819,1.643652561247216,1.2427616926503342,0.7216035634743875,0.0400890868596882,0.0,47.45762711864407,38.095238095238095,42.30769230769231,1
30415,Dušan Vlahović,2025,F,135,Serie A,496,Juventus,976.0,19,6.796004098360656,69.71428571428572,7.0,1.0,38.0,18.0,175.0,12.0,3.0,2.0,2.0,109.0,49.0,7.0,3.0,0.0,18.0,9.0,9.0,0,0,0.6454918032786885,0.0922131147540983,3.5040983606557377,1.6598360655737705,16.137295081967213,1.1065573770491803,0.2766393442622951,0.1844262295081967,0.1844262295081967,10.05122950819672,4.51844262295082,0.6454918032786885,0.2766393442622951,0.0,1.6598360655737705,0.8299180327868853,0.8299180327868853,0.0,0.0,47.368421052631575,44.95412844036697,42.85714285714285,1
30440,Roberto Piccoli,2025,F,135,Serie A,502,Fiorentina,1698.0,32,6.564958775029446,65.78947368421053,4.0,1.0,37.0,15.0,228.0,15.0,8.0,0.0,4.0,262.0,110.0,20.0,9.0,1.0,40.0,34.0,15.0,1,0,0.2120141342756183,0.0530035335689045,1.96113074204947,0.7950530035335689,12.084805653710248,0.7950530035335689,0.4240282685512367,0.0,0.2120141342756183,13.886925795053005,5.830388692579506,1.060070671378092,0.4770318021201414,0.0530035335689045,2.120141342756184,1.802120141342756,0.7950530035335689,0.0530035335689045,0.0,40.54054054054054,41.98473282442748,45.0,1
30531,Jérémie Boga,2025,F,135,Serie A,496,Juventus,1329.0,29,7.001506024096385,82.9683698296837,6.0,2.0,30.0,17.0,411.0,28.0,11.0,0.0,5.0,134.0,68.0,68.0,35.0,5.0,19.0,5.0,1.0,1,0,0.4063205417607223,0.1354401805869074,2.031602708803612,1.1512415349887133,27.83295711060948,1.8961625282167045,0.744920993227991,0.0,0.3386004514672686,9.074492099322798,4.604966139954853,4.604966139954853,2.37020316027088,0.3386004514672686,1.2866817155756207,0.3386004514672686,0.0677200902934537,0.0677200902934537,0.0,56.66666666666666,50.74626865671642,51.47058823529412,0
30537,Domenico Berardi,2025,F,135,Serie A,488,Sassuolo,1970.0,26,7.06766497461929,76.97063369397218,8.0,4.0,35.0,21.0,647.0,33.0,26.0,0.0,24.0,184.0,82.0,25.0,10.0,21.0,34.0,31.0,12.0,2,1,0.3654822335025381,0.182741116751269,1.598984771573604,0.9593908629441624,29.55837563451777,1.5076142131979695,1.1878172588832487,0.0,1.0964467005076142,8.406091370558375,3.746192893401015,1.1421319796954317,0.4568527918781725,0.9593908629441624,1.5532994923857868,1.4162436548223352,0.5482233502538071,0.0913705583756345,0.0456852791878172,60.0,44.56521739130434,40.0,0
